year_local,area,year,10a당 생산량 (kg),평균기온 7월,평균기온 8월,평균기온 9월,평균기온 10월,평균기온 11월,평균기온 12월,평균기온 1월,평균기온 2월,평균기온 3월,평균기온 4월,평균기온 5월,평균기온 6월,최고기온 7월,최고기온 8월,최고기온 9월,최고기온 10월,최고기온 11월,최고기온 12월,최고기온 1월,최고기온 2월,최고기온 3월,최고기온 4월,최고기온 5월,최고기온 6월,최저기온 7월,최저기온 8월,최저기온 9월,최저기온 10월,최저기온 11월,최저기온 12월,최저기온 1월,최저기온 2월,최저기온 3월,최저기온 4월,최저기온 5월,최저기온 6월,강수량 7월,강수량 8월,강수량 9월,강수량 10월,강수량 11월,강수량 12월,강수량 1월,강수량 2월,강수량 3월,강수량 4월,강수량 5월,강수량 6월,일조시간 7월,일조시간 8월,일조시간 9월,일조시간 10월,일조시간 11월,일조시간 12월,일조시간 1월,일조시간 2월,일조시간 3월,일조시간 4월,일조시간 5월,일조시간 6월,일사량 7월,일사량 8월,일사량 9월,일사량 10월,일사량 11월,일사량 12월,일사량 1월,일사량 2월,일사량 3월,일사량 4월,일사량 5월,일사량 6월,습도 7월,습도 8월,습도 9월,습도 10월,습도 11월,습도 12월,습도 1월,습도 2월,습도 3월,습도 4월,습도 5월,습도 6월,운량 7월,운량 8월,운량 9월,운량 10월,운량 11월,운량 12월,운량 1월,운량 2월,운량 3월,운량 4월,운량 5월,운량 6월,적설량 7월,적설량 8월,적설량 9월,적설량 10월,적설량 11월,적설량 12월,적설량 1월,적설량 2월,적설량 3월,적설량 4월,적설량 5월,적설량 6월,순간최대풍속 7월,순간최대풍속 8월,순간최대풍속 9월,순간최대풍속 10월,순간최대풍속 11월,순간최대풍속 12월,순간최대풍속 1월,순간최대풍속 2월,순간최대풍속 3월,순간최대풍속 4월,순간최대풍속 5월,순간최대풍속 6월,7월 일산화탄소,8월 일산화탄소,9월 일산화탄소,10월 일산화탄소,11월 일산화탄소,12월 일산화탄소,1월 일산화탄소,2월 일산화탄소,3월 일산화탄소,4월 일산화탄소,5월 일산화탄소,6월 일산화탄소,7월 미세먼지PM10,8월 미세먼지PM10,9월 미세먼지PM10,10월 미세먼지PM10,11월 미세먼지PM10,12월 미세먼지PM10,1월 미세먼지PM10,2월 미세먼지PM10,3월 미세먼지PM10,4월 미세먼지PM10,5월 미세먼지PM10,6월 미세먼지PM10,7월 이산화질소,8월 이산화질소,9월 이산화질소,10월 이산화질소,11월 이산화질소,12월 이산화질소,1월 이산화질소,2월 이산화질소,3월 이산화질소,4월 이산화질소,5월 이산화질소,6월 이산화질소,7월 오존,8월 오존,9월 오존,10월 오존,11월 오존,12월 오존,1월 오존,2월 오존,3월 오존,4월 오존,5월 오존,6월 오존,7월 아황산가스,8월 아황산가스,9월 아황산가스,10월 아황산가스,11월 아황산가스,12월 아황산가스,1월 아황산가스,2월 아황산가스,3월 아황산가스,4월 아황산가스,5월 아황산가스,6월 아황산가스,6가크롬 Cr6+,구리 Cu,납 Pb,니켈 Ni,비소 As,수소이온농도 pH,수은 Hg,아연 Zn,카드뮴 Cd
2010_부산광역시,부산광역시,2010,7163,23.338709677419356,24.97419354838709,22.696666666666665,18.777419354838703,11.066666666666665,5.390322580645161,2.954838709677419,5.7821428571428575,7.812903225806451,11.5,17.235483870967734,22.01666666666667,26.283870967741947,28.10322580645161,26.42333333333334,23.387096774193555,15.18,9.774193548387096,7.729032258064518,10.010714285714286,11.545161290322582,15.983333333333334,21.3,25.5,21.10967741935484,22.861290322580643,20.126666666666665,15.429032258064515,7.743333333333336,1.7903225806451613,-1.1387096774193548,2.3642857142857143,4.538709677419353,7.7633333333333345,13.948387096774194,19.373333333333328,28.58387096774194,2.735483870967742,0.6666666666666666,2.4000000000000004,2.3,0.4225806451612903,1.2129032258064516,3.2535714285714286,4.287096774193548,4.876666666666667,6.025806451612903,3.146666666666667,2.7096774193548385,4.451612903225806,5.266666666666667,7.483870967741934,5.066666666666666,6.806451612903228,7.193548387096772,5.071428571428571,3.774193548387097,5.633333333333334,6.580645161290323,6.766666666666668,13.774193548387096,16.322580645161292,15.433333333333335,14.548387096774194,8.8,9.129032258064516,10.451612903225808,10.178571428571429,11.258064516129034,16.066666666666666,19.032258064516128,19.766666666666666,83.61290322580646,73.64516129032258,67.96666666666667,54.87096774193547,57.46666666666667,44.32258064516129,40.709677419354854,56.464285714285715,61.61290322580646,60.36666666666667,66.90322580645162,67.86666666666666,8.0,6.709677419354839,5.633333333333334,3.3548387096774195,4.633333333333334,3.032258064516129,2.3870967741935485,5.142857142857143,6.612903225806452,5.766666666666668,5.483870967741934,6.033333333333332,0,0,0,0,0.0,0.0,0.0,0.0,0.17419354838709675,0.0,0,0,12.235483870967743,10.3,8.856666666666667,9.990322580645161,11.78,11.89032258064516,11.674193548387096,10.835714285714278,12.893548387096775,11.776666666666667,10.48709677419355,8.683333333333334,0.3333333333333333,0.3,0.3333333333333333,0.4000000000000001,0.4666666666666666,0.4666666666666666,0.5,0.5,0.4,0.4,0.4,0.4,40.66666666666666,37.0,35.333333333333336,42.0,49.33333333333334,44.0,47,44,64,50,56,46,0.017333333333333336,0.014333333333333332,0.017,0.021,0.024000000000000004,0.023000000000000003,0.024,0.022,0.018000000000000002,0.022,0.021,0.022,0.02266666666666667,0.024000000000000004,0.028,0.028,0.02066666666666667,0.018333333333333337,0.021,0.024,0.031,0.033,0.036000000000000004,0.035,0.0066666666666666645,0.006000000000000001,0.005333333333333333,0.005333333333333333,0.006333333333333333,0.006333333333333333,0.006,0.005,0.004,0.005,0.005,0.006,0.2625,11.283,15.9335,8.8505,3.2739999999999996,3.0445,0.0165,36.4335,0.6445
2011_부산광역시,부산광역시,2011,7393,25.225806451612893,27.87741935483871,24.14333333333333,18.245161290322574,11.280000000000005,5.17741935483871,-0.6774193548387096,6.114285714285713,7.200000000000001,13.076666666666664,17.29032258064516,21.34333333333334,28.32903225806452,30.85483870967743,27.85666666666668,22.506451612903227,16.349999999999998,9.93548387096774,4.5838709677419365,10.860714285714288,12.52258064516129,17.266666666666666,20.758064516129032,24.786666666666665,22.99032258064516,25.60322580645161,21.363333333333333,15.061290322580644,7.1800000000000015,0.9838709677419356,-4.838709677419354,2.7,3.1258064516129034,9.326666666666664,14.406451612903233,18.973333333333333,9.416129032258064,5.33225806451613,6.083333333333332,2.341935483870968,0.06666666666666668,1.2419354838709675,0.0,2.532142857142857,1.0064516129032255,3.333333333333333,5.483870967741934,8.106666666666666,5.32258064516129,6.903225806451613,6.366666666666666,6.225806451612903,7.633333333333334,6.580645161290323,7.67741935483871,6.035714285714287,8.35483870967742,7.8,5.548387096774193,4.266666666666667,17.548387096774196,18.548387096774192,15.866666666666667,13.451612903225806,11.5,8.870967741935484,10.903225806451614,11.5,17.451612903225804,19.4,17.193548387096776,16.833333333333332,83.09677419354837,80.54838709677419,71.6,62.96774193548386,46.16666666666666,47.354838709677416,33.645161290322584,56.28571428571429,41.451612903225815,58.46666666666667,70.09677419354838,78.5,7.03225806451613,5.483870967741934,5.4,5.064516129032258,2.2666666666666666,2.7096774193548385,2.032258064516129,5.035714285714286,2.967741935483871,4.3,6.580645161290323,7.4,0,0,0,0,0.0,0.0,0.0,0.25,0.0,0.0,0,0,10.300000000000002,10.59032258064516,10.256666666666666,10.14838709677419,10.830000000000002,12.377419354838707,12.922580645161288,10.260714285714286,12.016129032258064,12.93,11.380645161290321,10.716666666666663,0.3,0.3,0.3,0.4,0.5,0.5,0.4,0.5,0.4,0.4,0.4,0.4,41.0,42.0,38.0,41.0,60.0,55.0,38,57,58,56,76,52,0.017,0.015,0.017,0.019,0.029,0.025,0.019,0.027000000000000003,0.022,0.019,0.02,0.02,0.022,0.02,0.024,0.029,0.02,0.018000000000000002,0.023,0.024,0.032,0.038,0.033,0.031,0.006,0.006,0.005,0.005,0.006999999999999999,0.006999999999999999,0.006,0.008,0.006999999999999999,0.006,0.006,0.006999999999999999,0.2625,9.8055,12.0745,7.5645,2.9419999999999997,3.077,0.0205,40.26300000000001,0.4235
2012_부산광역시,부산광역시,2012,6303,25.083870967741927,25.78387096774193,23.286666666666665,17.57096774193549,14.080000000000005,4.429032258064514,2.8322580645161284,2.762068965517241,8.274193548387098,13.986666666666672,18.92903225806452,21.56333333333333,28.42580645161291,28.87419354838709,27.066666666666666,22.28709677419355,18.313333333333333,9.1,7.448387096774192,7.196551724137932,12.319354838709677,18.00666666666667,23.08387096774194,24.903333333333343,22.47741935483871,23.758064516129032,20.503333333333334,13.896774193548387,10.856666666666666,0.7258064516129028,-0.6903225806451613,-0.9379310344827588,4.938709677419356,10.253333333333332,15.864516129032257,19.06,13.487096774193555,3.5483870967741935,1.893333333333333,4.596774193548387,4.29,0.23225806451612904,0.6290322580645161,0.7620689655172415,5.609677419354839,7.126666666666668,1.164516129032258,3.26,5.67741935483871,3.903225806451613,6.2333333333333325,6.96774193548387,5.566666666666666,7.096774193548387,6.870967741935482,5.931034482758621,6.354838709677418,8.033333333333333,7.774193548387097,6.1,18.387096774193548,14.419354838709678,15.433333333333335,13.032258064516132,8.366666666666667,9.096774193548388,9.516129032258064,10.862068965517242,13.32258064516129,17.8,19.0,16.266666666666666,79.09677419354837,78.03225806451613,65.53333333333333,57.838709677419345,60.33333333333334,41.12903225806452,41.774193548387096,44.620689655172406,55.193548387096776,57.73333333333333,59.38709677419354,71.06666666666666,6.451612903225808,7.548387096774192,5.1,4.612903225806452,5.566666666666666,3.161290322580645,3.774193548387097,4.586206896551723,5.129032258064517,4.366666666666666,5.161290322580643,7.433333333333334,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.516129032258066,9.987096774193546,10.353333333333332,9.658064516129034,10.180000000000003,11.635483870967741,12.406451612903226,10.379310344827584,11.990322580645163,12.24666666666667,8.96774193548387,9.503333333333332,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,41.0,35.0,33.0,43.0,41.0,41.0,45,46,47,53,58,38,0.016,0.015,0.016,0.021,0.021,0.02,0.02,0.023,0.021,0.022,0.024,0.017,0.02,0.025,0.028,0.027000000000000003,0.02,0.019,0.022,0.022,0.033,0.038,0.041,0.034,0.006999999999999999,0.006,0.005,0.005,0.006,0.006,0.008,0.006,0.005,0.006,0.006999999999999999,0.006,0.0365505,11.999207499999999,12.8847425,7.3803135,3.2836964999999996,3.3148465,0.014766499999999997,37.4875515,0.08329650000000001
2013_부산광역시,부산광역시,2013,8265,25.52580645161291,27.519354838709674,22.16000000000001,17.77741935483871,10.106666666666667,2.9290322580645163,2.5387096774193556,4.7,10.203225806451613,12.57333333333334,18.154838709677428,21.94666666666667,28.467741935483872,30.67096774193548,26.09,22.74516129032258,14.736666666666668,7.129032258064518,7.212903225806452,9.278571428571428,14.683870967741935,17.05,22.403225806451612,25.28333333333333,23.309677419354834,25.138709677419357,19.143333333333327,13.98064516129032,6.530000000000002,-0.7870967741935485,-1.4,0.4392857142857145,5.7516129032258085,8.343333333333334,14.725806451612899,19.62,16.193548387096776,5.4645161290322575,11.866666666666667,4.725806451612904,2.783333333333333,5.248387096774193,0.7258064516129032,1.6642857142857144,3.02258064516129,4.54,6.483870967741934,5.316666666666666,7.225806451612903,7.064516129032258,7.233333333333332,8.419354838709678,7.133333333333334,6.096774193548387,7.387096774193548,6.892857142857142,8.096774193548388,8.2,8.838709677419354,6.066666666666666,17.677419354838708,16.161290322580644,14.466666666666667,13.774193548387096,10.333333333333334,8.35483870967742,9.96774193548387,13.857142857142858,15.903225806451616,17.8,20.12903225806452,16.933333333333334,78.19354838709677,72.3225806451613,69.63333333333334,53.74193548387096,48.0,47.483870967741936,41.709677419354854,43.214285714285715,52.54838709677418,50.33333333333334,61.161290322580655,73.9,6.935483870967742,7.064516129032258,5.633333333333334,3.3225806451612905,3.8333333333333335,3.6129032258064515,2.903225806451613,4.285714285714286,3.6774193548387095,4.466666666666667,4.774193548387096,6.833333333333332,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.148387096774195,11.241935483870973,10.293333333333337,10.209677419354838,11.503333333333336,13.167741935483868,11.283870967741935,10.710714285714284,12.351612903225806,13.196666666666667,9.970967741935484,8.496666666666668,0.4,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,40.0,34.0,35.0,42.0,47.0,36.0,56,47,66,49,62,47,0.019,0.013,0.018000000000000002,0.023,0.022,0.024,0.027000000000000003,0.025,0.024,0.02,0.024,0.021,0.026,0.027000000000000003,0.032,0.028,0.022,0.018000000000000002,0.022,0.025,0.034,0.04,0.04,0.032,0.006999999999999999,0.006,0.006,0.006,0.006,0.006,0.008,0.006999999999999999,0.008,0.006,0.008,0.008,0.0465,11.722999999999999,10.607999999999999,7.665,3.2695,3.1495,0.0135,39.935,0.07
2014_부산광역시,부산광역시,2014,7271,26.080645161290327,27.96129032258065,23.68333333333333,18.941935483870967,10.900000000000002,5.435483870967745,4.958064516129032,5.835714285714286,9.822580645161286,14.6,18.70967741935484,21.40333333333333,29.06774193548387,32.08064516129032,27.59,23.53548387096773,15.899999999999995,9.848387096774193,9.738709677419358,9.921428571428573,14.509677419354842,19.25,23.183870967741928,24.9,23.92580645161291,25.048387096774192,20.74,15.493548387096775,7.086666666666665,1.7419354838709673,1.1806451612903228,2.657142857142857,6.164516129032255,11.156666666666665,15.351612903225806,19.033333333333328,4.225806451612904,4.661290322580643,1.0066666666666666,2.941935483870968,2.02,0.4677419354838709,0.3129032258064516,1.5857142857142856,4.409677419354838,4.926666666666667,4.706451612903226,1.4833333333333334,7.096774193548387,9.258064516129034,7.566666666666666,6.935483870967742,8.133333333333333,7.225806451612903,8.129032258064516,5.178571428571429,6.96774193548387,7.566666666666666,9.129032258064516,5.433333333333334,17.35483870967742,19.90322580645161,15.466666666666667,12.129032258064516,11.0,9.35483870967742,10.580645161290322,9.607142857142858,13.870967741935484,17.233333333333334,21.548387096774192,16.2,75.54838709677419,66.61290322580646,61.0,55.483870967741936,51.5,48.161290322580655,41.41935483870968,61.75,59.67741935483871,59.4,68.51612903225806,80.3,6.96774193548387,4.258064516129032,5.066666666666666,4.741935483870968,2.6,2.3870967741935485,2.2580645161290325,6.142857142857142,4.709677419354839,4.7,3.3548387096774195,6.7333333333333325,0,0,0,0,0.0,0.0,0.0,0.0071428571428571435,0.0,0.0,0,0,12.603225806451613,9.616129032258065,9.456666666666667,11.280645161290321,12.940000000000005,12.512903225806456,11.709677419354836,11.203571428571427,11.706451612903225,9.463333333333333,11.264516129032259,8.8,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.3,47.0,47.0,33.0,38.0,43.0,47.0,57,45,50,53,71,54,0.017,0.019,0.015,0.018000000000000002,0.02,0.022,0.024,0.02,0.02,0.023,0.021,0.018000000000000002,0.024,0.029,0.028,0.028,0.023,0.02,0.021,0.027000000000000003,0.033,0.037000000000000005,0.043,0.036000000000000004,0.006999999999999999,0.008,0.006999999999999999,0.006,0.006,0.006999999999999999,0.008,0.006,0.006999999999999999,0.008,0.006999999999999999,0.006999999999999999,0.0835,9.3755,11.165,8.7875,3.2695,3.2245,0.0165,41.0495,0.068
2015_부산광역시,부산광역시,2015,6584,24.76774193548387,24.161290322580644,22.656666666666666,17.874193548387094,12.676666666666666,3.532258064516129,4.696774193548387,5.442857142857144,9.516129032258064,13.85666666666666,18.825806451612905,21.04333333333333,28.096774193548395,27.09032258064516,26.46,22.14193548387097,17.370000000000005,8.216129032258062,9.361290322580649,10.203571428571426,14.341935483870964,17.79,22.929032258064517,24.649999999999995,22.429032258064517,22.21290322580645,19.883333333333333,14.635483870967741,9.176666666666668,-0.4645161290322581,0.9161290322580647,1.375,5.393548387096773,10.636666666666667,15.438709677419356,18.373333333333328,5.461290322580647,20.716129032258067,4.29,5.241935483870968,1.35,0.6870967741935484,1.635483870967742,1.0892857142857142,2.467741935483871,8.933333333333334,5.903225806451613,2.3066666666666658,6.161290322580645,3.870967741935484,7.133333333333334,7.516129032258066,6.8,7.580645161290323,7.0,6.892857142857142,8.903225806451612,6.3,9.064516129032258,5.366666666666666,16.548387096774196,11.387096774193544,14.933333333333335,12.64516129032258,9.766666666666667,9.483870967741936,9.774193548387096,11.5,16.677419354838708,14.833333333333336,20.70967741935484,15.3,85.2258064516129,85.87096774193549,75.26666666666667,68.35483870967742,61.23333333333333,50.0,53.41935483870968,54.25,53.87096774193547,69.13333333333334,67.16129032258064,80.26666666666667,6.870967741935482,8.03225806451613,5.133333333333334,3.9354838709677415,3.9,3.032258064516129,3.3548387096774195,3.75,3.0645161290322585,6.1,4.32258064516129,7.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.029032258064516,11.12258064516129,9.226666666666668,10.245161290322578,9.863333333333333,12.40967741935484,11.983870967741938,11.042857142857141,11.187096774193547,11.463333333333335,9.722580645161292,8.446666666666667,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,48.0,36.0,39.0,39.0,47.0,42.0,47,63,56,48,56,49,0.017,0.015,0.016,0.018000000000000002,0.024,0.021,0.022,0.02,0.021,0.019,0.025,0.019,0.029,0.027000000000000003,0.03,0.028,0.02,0.02,0.02,0.026,0.032,0.036000000000000004,0.038,0.036000000000000004,0.006999999999999999,0.006,0.006,0.006,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999,0.008,0.008,0.009000000000000001,0.008,0.12132000000000001,9.8011775,11.271725,6.6256575,2.9967544999999998,3.4391905,0.0115495,41.924011,0.0872335
2016_부산광역시,부산광역시,2016,7445,23.14516129032258,25.361290322580643,20.556666666666672,18.10967741935484,13.606666666666673,7.925806451612903,3.119354838709677,5.451724137931034,9.858064516129033,15.066666666666665,18.341935483870962,21.946666666666665,27.029032258064518,28.545161290322586,25.86333333333333,22.89677419354839,17.513333333333332,12.399999999999995,7.570967741935487,10.427586206896553,14.400000000000002,19.189999999999994,23.741935483870968,25.27333333333333,21.73225806451613,22.83225806451613,19.166666666666664,14.43548387096774,10.923333333333336,4.419354838709675,-0.26451612903225785,1.3344827586206898,6.27741935483871,11.913333333333332,15.725806451612902,19.53,5.651612903225808,3.193548387096774,5.7333333333333325,2.0,4.136666666666667,1.6612903225806452,1.9193548387096773,2.196551724137932,4.306451612903225,6.616666666666666,3.5096774193548392,3.84,6.129032258064518,7.096774193548387,6.3,9.096774193548388,4.5,6.161290322580645,6.741935483870968,8.103448275862071,7.193548387096772,7.133333333333334,8.387096774193548,5.7,15.516129032258064,16.193548387096776,13.066666666666665,14.580645161290322,7.466666666666668,8.387096774193548,9.161290322580646,13.172413793103447,14.451612903225806,16.666666666666668,19.225806451612907,15.7,79.54838709677419,76.19354838709677,70.3,61.54838709677418,28.83333333333333,55.67741935483871,49.161290322580655,47.75862068965517,61.41935483870968,65.7,61.645161290322584,80.06666666666666,6.838709677419355,5.419354838709676,5.3,2.4838709677419355,6.1,3.870967741935484,3.3870967741935485,3.5517241379310347,4.741935483870968,5.233333333333333,4.419354838709677,6.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.654838709677415,8.37741935483871,9.846666666666666,10.432258064516127,9.996666666666666,10.883870967741935,11.761290322580646,13.1551724137931,10.548387096774192,11.070000000000002,10.293548387096775,9.24,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,37.0,39.0,29.0,43.0,33.0,41.0,45,46,52,60,53,39,0.016,0.018000000000000002,0.015,0.021,0.023,0.025,0.024,0.023,0.026,0.024,0.023,0.019,0.028,0.033,0.031,0.028,0.02,0.018000000000000002,0.022,0.027000000000000003,0.031,0.038,0.045,0.036000000000000004,0.006999999999999999,0.006,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.006999999999999999,0.006,0.07400000000000001,11.7245,11.0465,8.147,2.862,3.1260000000000003,0.027000000000000003,47.1055,0.084
2017_부산광역시,부산광역시,2017,6082,25.33548387096773,27.706451612903233,22.92,19.214285714285715,10.9,7.3000000000000025,4.0935483870967735,5.5392857142857155,8.954838709677416,14.956666666666667,19.041935483870965,21.28,28.52580645161291,31.78387096774193,26.30333333333333,22.878571428571423,14.8,12.067741935483873,9.096774193548388,10.767857142857142,13.890322580645163,18.963333333333328,23.706451612903233,25.15333333333332,22.967741935483872,24.619354838709675,20.733333333333334,16.67142857142857,9.1,3.193548387096774,0.07741935483870982,0.9428571428571428,5.170967741935481,11.416666666666664,15.403225806451616,18.40333333333333,6.074193548387097,4.564516129032258,13.596666666666666,6.514285714285713,9.4,3.3483870967741933,0.3870967741935484,1.2107142857142856,1.1516129032258062,3.5033333333333334,1.2645161290322582,1.66,7.580645161290323,9.483870967741936,4.433333333333334,5.178571428571429,2.0,6.709677419354839,7.870967741935482,8.392857142857142,5.645161290322582,6.433333333333334,9.709677419354838,9.0,17.677419354838708,19.677419354838708,11.0,10.392857142857142,4.0,8.709677419354838,10.387096774193546,14.0,15.451612903225806,18.433333333333334,21.70967741935484,21.133333333333333,84.51612903225806,71.90322580645163,79.53333333333333,74.42857142857143,89.0,53.87096774193547,46.12903225806453,44.60714285714285,53.096774193548384,63.53333333333333,63.161290322580655,70.36666666666666,6.225806451612903,3.5806451612903225,7.3,6.571428571428571,9.0,3.419354838709677,2.677419354838709,3.4285714285714284,4.67741935483871,4.633333333333334,4.709677419354839,5.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.225806451612904,9.683870967741935,8.69,10.439285714285717,11.7,11.43548387096774,11.899999999999995,12.578571428571427,10.670967741935485,11.606666666666666,10.522580645161293,8.953333333333337,0.3,0.4,0.3,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.3,29.0,36.0,36.0,37.0,49.0,44.0,45,42,52,54,58,42,0.017,0.015,0.016,0.018000000000000002,0.024,0.026,0.024,0.021,0.022,0.021,0.021,0.018000000000000002,0.025,0.036000000000000004,0.03,0.025,0.02,0.018000000000000002,0.024,0.031,0.022,0.042,0.044,0.041,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.07200000000000001,12.352,9.861,7.1145,2.7489999999999997,3.1260000000000003,0.0095,42.51600000000001,0.078
2018_부산광역시,부산광역시,2018,4881,26.0516129032258,26.983870967741947,22.56,18.13548387096774,11.240000000000002,3.567741935483871,1.9387096774193544,3.860714285714285,9.973333333333334,14.54666666666667,17.82903225806452,21.51,29.203225806451613,30.51612903225807,26.48333333333333,22.335483870967746,16.26,8.567741935483872,6.525806451612903,8.867857142857146,14.446666666666667,18.713333333333345,21.48387096774193,25.236666666666665,23.564516129032263,24.33225806451613,19.583333333333336,15.070967741935485,6.9366666666666665,-0.7451612903225805,-1.9096774193548387,-0.2249999999999997,6.063333333333333,11.116666666666667,14.990322580645161,18.85,5.551612903225807,2.661290322580645,11.166666666666664,4.461290322580645,0.01,0.3419354838709677,1.3193548387096774,1.875,6.87,5.213333333333334,5.025806451612904,9.223333333333333,6.387096774193548,7.451612903225808,7.166666666666668,5.774193548387097,8.0,8.0,7.387096774193548,8.071428571428571,6.833333333333332,8.266666666666667,7.03225806451613,6.7333333333333325,17.870967741935484,16.483870967741936,14.1,9.677419354838714,9.366666666666667,9.806451612903226,10.0,12.464285714285715,10.333333333333334,14.066666666666665,8.516129032258064,18.866666666666667,82.29032258064517,73.70967741935483,69.06666666666666,67.6774193548387,49.36666666666667,40.096774193548384,44.774193548387096,41.964285714285715,63.16666666666666,62.46666666666667,72.6774193548387,75.26666666666667,6.806451612903228,6.225806451612903,5.566666666666666,5.903225806451613,3.433333333333333,2.096774193548387,3.5806451612903225,3.7142857142857135,4.366666666666666,4.9,6.32258064516129,6.5,0,0,0,0,0.0,0.0,0.04193548387096775,0.0,0.0,0.0,0,0,10.400000000000002,9.51290322580645,9.446666666666667,10.383870967741935,10.560000000000002,11.877419354838707,11.358064516129035,11.771428571428569,11.91333333333333,12.18,11.845161290322585,10.013333333333332,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,37.0,28.0,39.0,32.0,50.0,46.0,45,52,44,63,44,41,0.017,0.013,0.017,0.016,0.025,0.023,0.022,0.022,0.021,0.019,0.018000000000000002,0.019,0.028,0.027000000000000003,0.033,0.03,0.023,0.02,0.021,0.027000000000000003,0.034,0.039,0.039,0.038,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.1955315,17.712000500000006,13.256723499999998,13.943651000000001,3.8477205000000003,4.809419,0.026706999999999998,61.881119999999996,0.06653300000000001
2019_부산광역시,부산광역시,2019,6463,26.68064516129032,27.9,21.93666666666667,16.441935483870967,12.353333333333332,5.890909090909092,4.564285714285715,6.6035714285714295,10.6,13.389285714285721,19.34193548387097,21.09,30.164516129032265,31.325806451612905,25.32333333333333,21.09032258064516,17.473333333333336,9.05,9.042857142857144,11.3,15.207142857142859,17.478571428571428,23.638709677419357,24.686666666666664,23.938709677419357,25.345161290322586,19.473333333333333,12.977419354838714,8.866666666666664,2.6318181818181814,0.4535714285714287,2.696428571428572,6.685714285714285,9.814285714285717,15.716129032258065,18.34666666666667,3.9387096774193537,5.474193548387097,10.28,3.9903225806451617,3.5766666666666667,2.3181818181818183,0.4535714285714286,1.8392857142857144,2.6928571428571435,2.132142857142857,2.454838709677419,10.81,9.290322580645162,8.451612903225808,4.8,7.935483870967742,7.166666666666668,4.363636363636363,7.035714285714287,7.2857142857142865,8.428571428571429,7.428571428571429,9.903225806451612,7.933333333333334,15.741935483870964,0.0,6.766666666666668,14.290322580645164,11.066666666666665,6.681818181818183,10.428571428571429,13.607142857142858,18.035714285714285,18.571428571428573,24.19354838709677,20.7,77.7741935483871,74.87096774193549,76.16666666666667,62.193548387096776,57.2,39.59090909090909,36.75,49.60714285714285,55.0,58.57142857142857,57.74193548387096,73.73333333333333,4.419354838709677,5.387096774193548,7.3,3.6774193548387095,3.333333333333333,3.4090909090909087,2.9285714285714284,5.357142857142857,4.285714285714286,5.071428571428571,4.67741935483871,6.2,0,0,0,0,0.0,0.0,0.0071428571428571435,0.0,0.0,0.0,0,0,9.25483870967742,10.712903225806448,10.523333333333332,10.525806451612905,9.06,10.118181818181816,10.425,10.085714285714284,11.592857142857142,9.664285714285716,9.758064516129028,9.189999999999998,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,37.0,28.0,26.0,32.0,47.0,40.0,48,48,51,40,47,32,0.016,0.012,0.014,0.019,0.027000000000000003,0.023,0.024,0.022,0.02,0.019,0.021,0.016,0.026,0.025,0.031,0.028,0.02,0.019,0.023,0.029,0.039,0.037000000000000005,0.048,0.038,0.006999999999999999,0.005,0.004,0.004,0.004,0.004,0.005,0.004,0.004,0.005,0.006,0.006,0.1092703,12.193035600000002,11.320189699999998,8.9236617,3.144995,3.5450219000000005,0.0182513,46.89522620000001,0.07675330000000001
